Cluster ID,confidence_score,UUID,super_book_code,primary_author_name,full_book_title,stated_publication_years,illegal_date,canonical_UUID,canonical_super_book_code,canonical_primary_author_name,canonical_full_book_title,canonical_stated_publication_years,canonical_illegal_date
105,0.24239719,NA,spbk0002118,"Campe, Joachim Heinrich","Nouveau (le) Robinson, pour servir a l'amusement et a l'instruction des enfans",1787,NA,b'',b'spbk0002118',"b'Campe, Joachim Heinrich'","b""Nouveau (le) Robinson, pour servir a l'amusement et a l'instruction des enfans""",b'1783',b''
1853,,NA,spbk0002119,"Johnson, Samuel","Rôdeur (le), traduit de l'anglois ",1786,NA,,,,,,
1854,,NA,spbk0002120,"Rösler, Johann Eberhard",Joh. Eberhardi Roesleri institutiones iurisprudentiae naturalis in usum collegiorum,1772,NA,,,,,,
1855,,NA,spbk0002121,"Perreau, Jean-André","Roi (le) voyageur, ou, Examen des abus de l'administration de la Lydie",1785,NA,,,,,,
1856,,NA,spbk0002123,"Voltaire, François Marie Arouet","Romans, et contes philosophiques. Par M. de Voltaire",1783,NA,,,,,,
1857,,NA,spbk0002124,"Scarron, Paul",Roman comique de Scarron,NA,NA,,,,,,
1858,,NA,spbk0002126,NA,"Rosalie, ou le triomphe de l'inconstance",1783,NA,,,,,,
1859,,NA,spbk0002127,"Chas, François","J.-J. Rousseau justifié, ou Réponse à M. Servan... par M. François Chas",1784,NA,,,,,,
1860,,NA,spbk0002128,"Rousseau, Jean Jacques",Rousseau juge de Jean Jacques: dialogue,1780,NA,,,,,,
1861,,NA,spbk0002129,"Leresche, Samuel","Rudimens (les), ou les premiers principes de la langue latine, qu'on appelle communément la déclinaison ",NA,NA,,,,,,
1862,,NA,spbk0002130,NA,[Rudiments de la grammaire grecque],NA,NA,,,,,,
1863,,NA,spbk0002131,"Florian, Jean-Pierre Claris [de]","Ruth, églogue sainte qui a remporté le prix de poésie de l'Académie françoise en 1784, par M. de Florian",1784,NA,,,,,,
1864,,NA,spbk0002136,"Condorcet, Jean-Antoine-Nicolas de Caritat [marquis de]",Réflexions d'un citoyen catholique sur les lois de France relatives aux protestants,1778,NA,,,,,,
1865,,NA,spbk0002139,"Holbach, Paul Henri Dietrich [d']",Réflexions impartiales sur l'Evangile par feu M. de Mirabaud,NA,NA,,,,,,
1866,,NA,spbk0002141,"Condorcet, Jean-Antoine-Nicolas de Caritat [marquis de]","Réflexions sur l'esclavage des nègres, par M. Schwartz, pasteur du Saint-Evangile à Bienne, membre de la Société économique de B**** ",1781,NA,,,,,,
1867,,NA,spbk0002142,"Verri, Pietro","Réflexions sur l'économie politique, ouvrage traduit de l'italien",1773,NA,,,,,,
1868,,NA,spbk0002144,"Gelabert, Melchior","Regula cleri: ex sacris litteris sanctorum patrum monimentis, ecclesiastique sanctionibus excerpta",1770,NA,,,,,,
1869,,NA,spbk0002145,"Maleville, Guillaume",Religion (la) naturelle et la révélée établies sur les principes de la vraie philosophie,NA,NA,,,,,,
1870,,NA,spbk0002146,"Saint-Ildephont, Guillaume-René Lefébure [baron de]","Remède éprouvé, pour guérir radicalement le cancer occulte, & manifeste ou ulcere. Par messire G.R. Le Febuer, de St Ild***, ecuyer, docteur en medecine. Du regne de Louis XVI",1775,NA,,,,,,
1871,,NA,spbk0002147,"Fontenelle, Bernard Le Bovier de","République (la) des philosophes, ou histoire des ajaciens, ouvrage posthume de M. de Fontenelle",NA,NA,,,,,,
1872,,NA,spbk0002148,"Saavedra Fajardo, Diego","République (la) littéraire, ou Description allégorique et critique des sciences et des arts, ouvrage posthume de Dom Diego Saavedra Fajardo... traduit de l'espagnol, sur l'édition la plus correcte, publiée à Madrid en 1735, présenté au public par les soins et aux dépens du libraire",1770,NA,,,,,,
1873,,NA,spbk0002149,"Orme, Paul Boesnier [de l']",Rétablissement (du) de l'impot dans son ordre naturel,1769,NA,,,,,,
1874,,NA,spbk0002153,"Dorat, Claude Joseph","Sacrifices (les) de l'amour, ou Lettres de la Vicomtesse de Senanges, et du chevalier de Versenai",NA,NA,,,,,,
1875,,NA,spbk0002154,"Crugot, Martin","Sage (le) dans la solitude, ou méditations religieuses sur divers sujets ",NA,NA,,,,,,
1876,,NA,spbk0002155,"Gorani, Giuseppe",Saggio sulla pubblica educazione,1773,NA,,,,,,
1877,,NA,spbk0002157,"Saint-Lambert, Jean-François [de]","Saisons (les), poëme",NA,NA,,,,,,
1878,,NA,spbk0002158,"Thiroux d' Arconville, Marie-Geneviève-Charlotte","Samiens (les), conte, traduit de l'anglois. Le Phœnix, apologue arabe. Calliste et Philetor, fragment d'une nouvelle greque. Traduits l'un & l'autre de l'italien",1781,NA,,,,,,
1879,,NA,spbk0002159,"Brissot de Warville, Jacques-Pierre","Sang (le) innocent vengé, ou Discours sur les réparations dues aux accusés innocens",1781,NA,,,,,,
1880,,NA,spbk0002161,"Saint-Lambert, Jean-François [de]",Sara Th... extrait tiré de la Gazette de l'Europe du 15 août 1765,NA,NA,,,,,,
1881,,NA,spbk0002162,"Boileau, Nicholas","Satyres et oeuvres diverses: avec les passages des toites latins; Imités par l'auteur, corrigées et augmentées de plusieurs pieces qui n'ont point encore paru",1777,NA,,,,,,
1882,,NA,spbk0002163,"Flaccus, Aulus Persius",Satyres (les) de Perse avec des notes,1765,NA,,,,,,
1883,,NA,spbk0002163,"Flaccus, Aulus Persius","Satyres (les) de Perse, traduites en vers françois, par M. Taillade d'Hervilliers",1776,NA,,,,,,
1884,,NA,spbk0002164,"Voltaire, François Marie Arouet","Saül, tragédie tirée de l'Ecriture sainte, par M. de Voltaire",NA,NA,,,,,,
1885,,NA,spbk0002165,"Perreau, Jean-André","Scènes champêtres et autres ouvrages du même genre, par M. P***",1785,NA,,,,,,
1886,,NA,spbk0002169,"Jung-Stilling, Johann Heinrich",Die Schleuder eines Hirtenknaben gegen den hohnsprechenden Philister den Verfasser des Sebaldus Nothanker,1775,NA,,,,,,
1887,,NA,spbk0002170,"Schäffer, Johann Gottlieb",D. Johann Gottlieb Schäffers Geschichte des grauen Staares und der neuen Operation solchen durch Herausnehmung der Crystallinse zu heylen: nebst einigen daraus gefolgerten und erörterten Fragen.,1765,NA,,,,,,
1888,,NA,spbk0002173,"La Porte, Mathieu",Science (la) des négocians et teneurs de livres,NA,NA,,,,,,
106,0.24239718914031982,NA,spbk0002176,"Milleran, René","Nouveau (le) secrétaire du cabinet, contenant des lettres familières sur toutes sortes de sujets",1780,NA,b'',b'spbk0002176',"b'Milleran, Ren\xc3\xa9'","b'Nouveau (le) secr\xc3\xa9taire du cabinet, contenant des lettres famili\xc3\xa8res sur toutes sortes de sujets'",b'1780',b''
107,0.24239718914031982,NA,spbk0002176,"Milleran, René",Nouveau (le) secrétaire de la cour,1782,NA,b'',b'spbk0002176',"b'Milleran, Ren\xc3\xa9'",b'Nouveau (le) secr\xc3\xa9taire de la cour',b'1782',b''
106,0.24239718914031982,NA,spbk0002176,"Milleran, René","Nouveau (le) secrétaire du cabinet, contenant des lettres familières sur toutes sortes de sujets",1780,NA,b'',b'spbk0002176',"b'Milleran, Ren\xc3\xa9'","b'Nouveau (le) secr\xc3\xa9taire du cabinet, contenant des lettres famili\xc3\xa8res sur toutes sortes de sujets'",b'1780',b''
107,0.24239718914031982,NA,spbk0002176,"Milleran, René",Nouveau (le) secrétaire de la cour,1782,NA,b'',b'spbk0002176',"b'Milleran, Ren\xc3\xa9'",b'Nouveau (le) secr\xc3\xa9taire de la cour',b'1782',b''
106,0.24239718914031982,NA,spbk0002176,"Milleran, René","Nouveau (le) secrétaire du cabinet, contenant des lettres familières sur toutes sortes de sujets",1780,NA,b'',b'spbk0002176',"b'Milleran, Ren\xc3\xa9'","b'Nouveau (le) secr\xc3\xa9taire du cabinet, contenant des lettres famili\xc3\xa8res sur toutes sortes de sujets'",b'1780',b''
107,0.24239718914031982,NA,spbk0002176,"Milleran, René",Nouveau (le) secrétaire de la cour,1782,NA,b'',b'spbk0002176',"b'Milleran, Ren\xc3\xa9'",b'Nouveau (le) secr\xc3\xa9taire de la cour',b'1782',b''
1889,,NA,spbk0002178,NA,"Sécrétaire (le) parfait, ou Modèles de lettres sur différens sujets",1784,NA,,,,,,
1890,,NA,spbk0002179,"Pérau, Gabriel-Louis-Calabre",Secrets (les) de l'ordre des francs-maçons dévoilés et mis au jour par M***,NA,NA,,,,,,
1891,,NA,spbk0002182,"Heuzet, Jean",Selectae e Veteri Testamento historiae ad usum eorum qui latinae linguae rudimentis imbuuntur ,NA,NA,,,,,,
1892,,NA,spbk0002183,"Morvan de Bellegarde, Jean-Baptiste","Office (l') de la Semaine sainte, à l'usage de la maison du Roi ",NA,NA,,,,,,
1893,,NA,spbk0002184,"Voltaire, François Marie Arouet",Sermon des cinquante,NA,NA,,,,,,
1894,,NA,spbk0002185,"Voltaire, François Marie Arouet","Sermon du papa Nicolas Charisteski, prononcé dans l'Eglise de Sainte-Toleranski, village de Lithuanie, le jour de Sainte Epiphanie",NA,NA,,,,,,
1895,,NA,spbk0002186,"Butini, Pierre",Sermons sur divers textes de l'Ecriture Sainte,1736,NA,,,,,,
1896,,NA,spbk0002188,"Collet, Pierre","Sermons pour les retraites, avec des discours ecclésiastiques, des panégyriques, etc., par M. Collet",1775,NA,,,,,,
1897,,NA,spbk0002190,"Durand, François-Jacques","Sermons nouveaux pour les principales solemnités chretiennes, par M. Durand",1774,NA,,,,,,
1898,,NA,spbk0002190,"Durand, François-Jacques","Sermons nouveaux, sur divers textes de l'Ecriture Sainte, pour servir de suite aux Sermons des principales solemnités chrétiennes. Par F. J. Durand, ministre du Saint Evangile",1772,NA,,,,,,
1899,,NA,spbk0002190,"Durand, François-Jacques",Sermons nouveaux,NA,NA,,,,,,
1900,,NA,spbk0002191,"Caillard, Gaspar","Sermons sur divers textes de l'Ecriture sainte, par Gaspar Caillard",1761,NA,,,,,,
1901,,NA,spbk0002192,"Laget, Guillaume","Sermons sur divers sujets importans, par feu M. Guillaume Laget",1779,NA,,,,,,
1902,,NA,spbk0002192,"Laget, Guillaume","Sermons sur divers sujets importants, par feu Mr. Guillaume Laget, pasteur de l'Eglise de Genève",1773,NA,,,,,,
1903,,NA,spbk0002196,"Jaquelot, Isaac","Sermons sur divers textes de l'Ecriture Sainte [de Jaquelot], prononcés devant sa majesté le roi de Prusse",1767,NA,,,,,,
1904,,NA,spbk0002197,"Le Cointe, Jean","Sermons choisis de feu M. Le Cointe, pasteur & professeur de l'Eglise & de l'Académie de Genève, sur divers sujets intéressans",1783,NA,,,,,,
1905,,NA,spbk0002198,"Liomin, Chrétien Louis","Devoirs (les) du chrétien envers son souverain, ou Sermon sur S. Matth. chap. XXII, vers. 21, prononcé dans l'église collégiale de Saint-Imier, le 15 septembre 1776 à l'occasion de la prestation d'hommage des habitans de l'Erguël à Son Altesse révérendissime, illustrissime, Monseigneur Frédéric-Louis-François, né Baron de Vangen, de Geroltzegg, Evêque de Bâle, Prince du Saint-Empire, &c. / par C.L. Liomin, proposant, membre de la Société de littérature sacrée de Bâle ",1776,NA,,,,,,
1906,,NA,spbk0002199,"Massillon, Jean-Baptiste",Sermons (les) de Massillon,NA,NA,,,,,,
1907,,NA,spbk0002201,"Rocheblave, Henri [de]",Sermons sur div. matières importantes,1726,NA,,,,,,
1908,,NA,spbk0002202,"Rochemont, Daniel [de]",Sermons sur différens textes de l'Ecriture Sainte [Rochemont],1772,NA,,,,,,
1909,,NA,spbk0002203,"Saurin, Jacques",Sermons [de Saurin],NA,NA,,,,,,
1910,,NA,spbk0002204,"Houbigant, Charles-François","Sermons de M. Sherlock... traduits de l'anglois, par le P. Houbigant",1768,NA,,,,,,
108,0.2829182,NA,spbk0002205,"Sterne, Laurence",Sermons choisis,1786,NA,b'',b'spbk0002205',"b'Sterne, Laurence'",b'Sermons choisis',b'1786',b''
1911,,NA,spbk0002205,"Sterne, Laurence",Predigten von Laurenz Sterne,NA,NA,,,,,,
1912,,NA,spbk0002206,"Tillotson, John",Sermons sur diverses matières importantes,1738,NA,,,,,,
1913,,NA,spbk0002208,NA,[Sermons pour les gens de la campagne],NA,NA,,,,,,
1914,,NA,spbk0002209,"Lullin, Ami","Sermons sur divers textes de l'Ecriture Sainte, par Mr. Amedée Lullin, pasteur et professeur en histoire ecclesiastique à Geneve",1761-1767,NA,,,,,,
109,0.24239719,NA,spbk0002212,"Estienne, Robert",Sermons pour les jeunes dames et les jeunes demoiselles,1779,NA,b'',b'spbk0002212',"b'Estienne, Robert'",b'Sermons pour les jeunes dames et les jeunes demoiselles',b'1779',b''
109,0.24239719,NA,spbk0002212,"Estienne, Robert",Sermons pour les jeunes dames et les jeunes demoiselles,NA,NA,b'',b'spbk0002212',"b'Estienne, Robert'",b'Sermons pour les jeunes dames et les jeunes demoiselles',b'1779',b''
1915,,NA,spbk0002213,"Platon, Petr Georgievitch Levchin","Sermon prêché... sur la tombe de Pierre le Grand, le lendemain du jour que l'on reçut à St-Pétersbourg la nouvelle de la victoire navale remportée sur la flotte turque... par Platon",1771,NA,,,,,,
1916,,NA,spbk0002215,"Sack, Frédéric Samuel Gottfried",Nouveaux sermons sur divers textes de l'Ecriture sainte: prononcés devant le roi de Prusse,1779,NA,,,,,,
1917,,NA,spbk0002217,"Bons, Francois Louis [de]","Sermons sur les matiéres les plus importantes de la religion, contenues dans le chapitre VIII de l'épitre aux Romains",NA,NA,,,,,,
1918,,NA,spbk0002219,"Baurans, Pierre","Servante (la) maîtresse, comédie en 2 actes, mêlée d'ariettes parodiées de 'la Serva padrona', intermède italien",NA,NA,,,,,,
1919,,NA,spbk0002220,"Terrasson, Jean","Sethos, histoire, ou Vie tirée des monumens anecdotes de l'ancienne Égypte, traduite d'un manuscrit grec",1767,NA,,,,,,
1920,,NA,spbk0002221,"Pöllnitz, Karl Ludwig [von]",Sexe (la) galante,NA,NA,,,,,,
1921,,NA,spbk0002224,"Sabatier de Castres, Antoine",Trois (les) Siècles de notre littérature; ou tableau de l'esprit de nos écrivains,NA,NA,,,,,,
1922,,NA,spbk0002225,"Miller, Johann Martin","Sigevart, dédié aux âmes sensibles",1784-1785,NA,,,,,,
1923,,NA,spbk0002226,"Mercier, Louis-Sébastien","Sympathie (la), histoire morale",1767,NA,,,,,,
1924,,NA,spbk0002227,"Voltaire, François Marie Arouet",Singularités (les) de la nature,1768,NA,,,,,,
1925,,NA,spbk0002228,"Belloy, Pierre Laurent [de]","Siège (le) de Calais: tragédie, dédiée au roi",NA,NA,,,,,,
1926,,NA,spbk0002229,"Hirzel, Hans Caspar",Die Wirthschaft eines Philosophischen Bauers,NA,NA,,,,,,
1927,,NA,spbk0002229,"Hirzel, Hans Caspar","Socrate (le) rustique, ou description de la conduite économique et morale d'un paysan philosophe",1777,NA,,,,,,
1928,,NA,spbk0002230,"Bourdet, Bernard",Soins faciles pour la propreté de la bouche... par M. Bourdet... suivis de l'art de soigner les pieds,1782,NA,,,,,,
1929,,NA,spbk0002231,"Imbert, J.","Soirées amusantes, ou Recueil choisi de nouveaux contes moraux",1785,NA,,,,,,
1930,,NA,spbk0002232,NA,"Soirees (les) de quelques religieuses, de l'abbaye de ***",1786,NA,,,,,,
1931,,NA,spbk0002234,"Dodd, William","Soliloques, ou lamentations du docteur Dodd dans sa prison: suivis du discours adressé à ses juges avant de subir son supplice",1777,NA,,,,,,
1932,,NA,spbk0002234,"Dodd, William",Méditations de Dodd dans sa prison... traduit de l'anglois par M. L*** ,1780,NA,,,,,,
1933,,NA,spbk0002240,"Servigné, Jean-Baptiste Guiard [de]","Sonnettes (les), ou mémoires de monsieur le marquis de D***",NA,NA,,,,,,
1934,,NA,spbk0002241,"Crébillon, Claude Prosper Jolyot de","Sopha (le), conte moral",NA,NA,,,,,,
1935,,NA,spbk0002242,"Hermes, Johann Timotheus",Sophiens Reise von Memel nach Sachsen,NA,NA,,,,,,
1936,,NA,spbk0002243,"Voltaire, François Marie Arouet","Sophonisbe (la), tragédie de Mairet",NA,NA,,,,,,
1937,,NA,spbk0002244,"Querlon, Anne-Gabriel Meusnier [de]","Soupers (les) de Daphné et les dortoirs de Lacédémone, Anecdotes grecques, ou fragments historiques publiés pour la première fois et traduits sur la version arabe imprimée à Constantinople, l'an de l'hégire 1110 et de notre ère 1731",NA,NA,,,,,,
1938,,NA,spbk0002245,"Estendoux, Jean-François Cailhava [de l']","Soupé (le) des petits-maîtres, ouvrage moral",NA,NA,,,,,,
1939,,NA,spbk0002246,"Caylus, Marthe-Marguerite Le Valois de Villette de Murçay [comtesse de]",Souvenirs (les) de Madame de Caylus,NA,NA,,,,,,
1940,,NA,spbk0002247,"Flores, Joseph [dom]","Spécifique simple, aisé & de peu de dépense, nouvellement découvert dans le royaume de Guatimala, faisant partie de la Nouvelle Espagne, dans l'Amérique septentrionale, pour l'entière & sure guérison du mal horrible du chancre, de la lèpre, & généralement de tout ce qui a rapport aux maladies vénériennes, mis à la portée de tout le monde ",NA,NA,,,,,,
1941,,NA,spbk0002248,"Mandrillon, Joseph","Spectateur (le) américain, ou remarques générales sur l'Amerique septentrionale et sur la république des treize-Etats-Unis",1785,NA,,,,,,
1942,,NA,spbk0002251,"Störck, Anton [von]",Tracatus medicus cum diversis experimentis de cicuta,1762,NA,,,,,,
1943,,NA,spbk0002252,"Stryk, Samuel",Sam. Strykii Opera omnia: cum indice generali,NA,NA,,,,,,
1944,,NA,spbk0002256,"Romangnesi, Jean-Antoine","Superstitieux (le), comédie en trois actes en vers par le sieur R",NA,NA,,,,,,
1945,,NA,spbk0002259,"Dezallier d'Argenville, Antoine-Nicolas","Supplement à l'abregé de la vie des plus fameux peintres: avec leurs portraits graves en taille-douce, ... et la maniere de connoitre des desseins des grands maitres. Par M *** de l'Académie Royale des Sciences de Londres & de Montpellier",1752,NA,,,,,,
1946,,NA,spbk0002260,NA,"Supplément à la Bibliothèque de campagne, ou amusements de l'esprit et du coeur",1761,NA,,,,,,
1947,,NA,spbk0002261,"Monnet, Jean","Supplément au Roman comique, ou mémoires pour servir à la vie de Jean Monnet, ci-devant Directeur de l'Opéra-Comique à Paris, de l'Opéra de Lyon et d'une Comédie française à Londres. Ecrits par lui-même",1772,NA,,,,,,
1948,,NA,spbk0002263,"Vicat, Philippe Rodolphe",Supplément au Dictionnaire raisonné universel d'histoire naturelle de Mr. Valmont de Bomare: contenant des tables alphabétiques et systématiques,1778,NA,,,,,,
1949,,NA,spbk0002265,"Le Tourneur, Pierre-Prime-Félicien","Sylphe (le), traduit de l'anglais",1784,NA,,,,,,
1950,,NA,spbk0002266,"Roubaud, Pierre Joseph André",Nouveaux synonymes françois,NA,NA,,,,,,
110,0.24239719,NA,spbk0002271,"Lambert, Johann Heinrich",Système du monde,1784,NA,b'',b'spbk0002271',"b'Lambert, Johann Heinrich'",b'Syst\xc3\xa8me du monde',b'1784',b''
110,0.24239719,NA,spbk0002271,"Lambert, Johann Heinrich",Système du monde,1770,NA,b'',b'spbk0002271',"b'Lambert, Johann Heinrich'",b'Syst\xc3\xa8me du monde',b'1784',b''
111,0.24239718914031982,NA,spbk0002272,"Mercier, Louis-Sébastien",Tableau de Paris,1781,NA,b'',b'spbk0002272',"b'Mercier, Louis-S\xc3\xa9bastien'",b'Tableau de Paris',b'1781',b''
111,0.24239718914031982,NA,spbk0002272,"Mercier, Louis-Sébastien",Tableau de Paris,1782,NA,b'',b'spbk0002272',"b'Mercier, Louis-S\xc3\xa9bastien'",b'Tableau de Paris',b'1781',b''
111,0.24239718914031982,NA,spbk0002272,"Mercier, Louis-Sébastien",Tableau de Paris,1783,NA,b'',b'spbk0002272',"b'Mercier, Louis-S\xc3\xa9bastien'",b'Tableau de Paris',b'1781',b''
111,0.24239718914031982,NA,spbk0002272,"Mercier, Louis-Sébastien",Tableau de Paris,NA,NA,b'',b'spbk0002272',"b'Mercier, Louis-S\xc3\xa9bastien'",b'Tableau de Paris',b'1781',b''
